,AAPL,algo_volatility,algorithm_period_return,alpha,benchmark_period_return,benchmark_volatility,beta,capital_used,ending_cash,ending_exposure,ending_value,excess_return,gross_leverage,highVarProb,long_exposure,long_value,longs_count,lowVarProb,max_drawdown,max_leverage,net_leverage,orders,period_close,period_label,period_open,pnl,portfolio_value,positions,returns,sharpe,short_exposure,short_value,shorts_count,sortino,starting_cash,starting_exposure,starting_value,trading_days,transactions,treasury_period_return
2009-07-01 20:00:00+00:00,142.83,0.24248072917860305,0.37934336805000024,0.26900123237476337,0.6734622144112461,0.4095269805354241,0.3643530266885701,0.0,6387.906805000008,131546.43000000002,131546.43000000002,0.0,0.9536887844392895,0.6420230682702577,131546.43000000002,131546.43000000002,1,0.3579769317297422,-0.09466805590926711,0.9542508514266269,0.9536887844392895,[],2009-07-01 20:00:00+00:00,2009-07,2009-07-01 13:31:00+00:00,368.4000000000233,137934.33680500003,"[{'amount': 921L, 'last_sale_price': 142.83, 'cost_basis': 101.64179499999999, 'sid': Equity(8 [AAPL])}]",0.0026779885235850287,2.7963143078003094,0.0,0.0,0,5.220253398627806,6387.906805000008,131178.03,131178.03,125,[],0.0
2009-07-02 20:00:00+00:00,140.02,0.2434071025378795,0.3534632680500003,0.23975880526731985,0.6405389572349134,0.4093104541363885,0.3680002232939909,0.0,6387.906805000008,128958.42000000001,128958.42000000001,0.0,0.95280324959093,0.9999994488669198,128958.42000000001,128958.42000000001,1,5.511330801435554e-07,-0.09466805590926711,0.9542508514266269,0.95280324959093,[],2009-07-02 20:00:00+00:00,2009-07,2009-07-02 13:31:00+00:00,-2588.0100000000093,135346.32680500002,"[{'amount': 921L, 'last_sale_price': 140.02, 'cost_basis': 101.64179499999999, 'sid': Equity(8 [AAPL])}]",-0.018762623288345548,2.6093968148494757,0.0,0.0,0,4.809327300700192,6387.906805000008,131546.43000000002,131546.43000000002,126,[],0.0
2009-07-06 20:00:00+00:00,138.61,0.24303918381718703,0.3404771680500003,0.22496439431630338,0.624018746338604,0.4081826444320458,0.3691678994457654,0.0,6387.906805000008,127659.81000000001,127659.81000000001,0.0,0.9523460230636188,0.9922866527605784,127659.81000000001,127659.81000000001,1,0.007713347239421638,-0.09466805590926711,0.9542508514266269,0.9523460230636188,[],2009-07-06 20:00:00+00:00,2009-07,2009-07-06 13:31:00+00:00,-1298.609999999986,134047.71680500003,"[{'amount': 921L, 'last_sale_price': 138.61, 'cost_basis': 101.64179499999999, 'sid': Equity(8 [AAPL])}]",-0.009594719196709067,2.514435000300327,0.0,0.0,0,4.621298029312463,6387.906805000008,128958.42000000001,128958.42000000001,127,[],0.0
2009-07-07 20:00:00+00:00,135.4,0.24450511083779725,0.3109130680500003,0.19201211668547039,0.586408904510836,0.40837413897021557,0.3738097688971333,0.0,6387.906805000008,124703.40000000001,124703.40000000001,0.0,0.9512713164534845,0.9999999717362772,124703.40000000001,124703.40000000001,1,2.826372276544842e-08,-0.09466805590926711,0.9542508514266269,0.9512713164534845,[],2009-07-07 20:00:00+00:00,2009-07,2009-07-07 13:31:00+00:00,-2956.4100000000035,131091.30680500003,"[{'amount': 921L, 'last_sale_price': 135.4, 'cost_basis': 101.64179499999999, 'sid': Equity(8 [AAPL])}]",-0.022054907539385438,2.302247841215556,0.0,0.0,0,4.160293679117974,6387.906805000008,127659.81000000001,127659.81000000001,128,[],0.0
2009-07-08 20:00:00+00:00,137.22,0.24399435150894097,0.3276752680499999,0.20489362099137312,0.6077328646748665,0.40699264492596415,0.37459439200196165,0.0,6387.906805000008,126379.62,126379.62,0.0,0.9518865270844268,0.9243942206509228,126379.62,126379.62,1,0.07560577934907715,-0.09466805590926711,0.9542508514266269,0.9518865270844268,[],2009-07-08 20:00:00+00:00,2009-07,2009-07-08 13:31:00+00:00,1676.219999999972,132767.526805,"[{'amount': 921L, 'last_sale_price': 137.22, 'cost_basis': 101.64179499999999, 'sid': Equity(8 [AAPL])}]",0.012786660235932779,2.3915565999427155,0.0,0.0,0,4.3294654621842925,6387.906805000008,124703.40000000001,124703.40000000001,129,[],0.0
2009-07-09 20:00:00+00:00,136.36,0.24332013194083718,0.3197546680500001,0.1957724472662399,0.5976567076742809,0.4056645733563581,0.3751308815835612,0.0,6387.906805000008,125587.56000000001,125587.56000000001,0.0,0.951597770709624,0.94358923217992,125587.56000000001,125587.56000000001,1,0.056410767820079956,-0.09466805590926711,0.9542508514266269,0.951597770709624,[],2009-07-09 20:00:00+00:00,2009-07,2009-07-09 13:31:00+00:00,-792.0599999999686,131975.46680500003,"[{'amount': 921L, 'last_sale_price': 136.36, 'cost_basis': 101.64179499999999, 'sid': Equity(8 [AAPL])}]",-0.005965766020205487,2.33220829421986,0.0,0.0,0,4.218582482095896,6387.906805000008,126379.62,126379.62,130,[],0.0
2009-07-10 20:00:00+00:00,138.52,0.24303397943467167,0.3396482680499999,0.21065774326239198,0.6229642647920313,0.4044387077561105,0.3763009332794047,0.0,6387.906805000008,127576.92000000001,127576.92000000001,0.0,0.9523165374274078,0.9999999183079072,127576.92000000001,127576.92000000001,1,8.169209270798877e-08,-0.09466805590926711,0.9542508514266269,0.9523165374274078,[],2009-07-10 20:00:00+00:00,2009-07,2009-07-10 13:31:00+00:00,1989.359999999986,133964.82680500002,"[{'amount': 921L, 'last_sale_price': 138.52, 'cost_basis': 101.64179499999999, 'sid': Equity(8 [AAPL])}]",0.015073710653657812,2.4364417308883746,0.0,0.0,0,4.418838866260377,6387.906805000008,125587.56000000001,125587.56000000001,131,[],0.0
2009-07-13 20:00:00+00:00,142.34,0.24434865923869878,0.3748304680500001,0.23500241913573103,0.6677211482132379,0.4042044247579369,0.38044286632540375,0.0,6387.906805000008,131095.14,131095.14,0.0,0.9535367672345788,0.237003329735881,131095.14,131095.14,1,0.7629966702641191,-0.09466805590926711,0.9542508514266269,0.9535367672345788,[],2009-07-13 20:00:00+00:00,2009-07,2009-07-13 13:31:00+00:00,3518.220000000001,137483.04680500002,"[{'amount': 921L, 'last_sale_price': 142.34, 'cost_basis': 101.64179499999999, 'sid': Equity(8 [AAPL])}]",0.02626226662556097,2.610160788489714,0.0,0.0,0,4.777642804051646,6387.906805000008,127576.92000000001,127576.92000000001,132,[],0.0
2009-07-14 20:00:00+00:00,142.27,0.24345635724420944,0.37418576805000003,0.23263157821501082,0.6669009958992367,0.40272225213436036,0.3805094478397247,0.0,6387.906805000008,131030.67000000001,131030.67000000001,0.0,0.9535149689836725,0.16337883351224358,131030.67000000001,131030.67000000001,1,0.8366211664877565,-0.09466805590926711,0.9542508514266269,0.9535149689836725,[],2009-07-14 20:00:00+00:00,2009-07,2009-07-14 13:31:00+00:00,-64.47000000000116,137418.57680500002,"[{'amount': 921L, 'last_sale_price': 142.27, 'cost_basis': 101.64179499999999, 'sid': Equity(8 [AAPL])}]",-0.0004689305445161329,2.5963806739426594,0.0,0.0,0,4.752911005009739,6387.906805000008,131095.14,131095.14,133,[],0.0
2009-07-15 20:00:00+00:00,146.88,0.24564393708277518,0.41664386804999953,0.2594522065388278,0.7209138840070279,0.40306977478599937,0.38627650936485597,0.0,6387.906805000008,135276.47999999998,135276.47999999998,0.0,0.9549081674719496,0.7737721558186735,135276.47999999998,135276.47999999998,1,0.22622784418132635,-0.09466805590926711,0.9549081674719496,0.9549081674719496,[],2009-07-15 20:00:00+00:00,2009-07,2009-07-15 13:31:00+00:00,4245.809999999969,141664.386805,"[{'amount': 921L, 'last_sale_price': 146.88, 'cost_basis': 101.64179499999999, 'sid': Equity(8 [AAPL])}]",0.030896914367151807,2.7905953211479795,0.0,0.0,0,5.173681448899708,6387.906805000008,131030.67000000001,131030.67000000001,134,[],0.0
2009-07-16 20:00:00+00:00,147.52,0.24473355363786692,0.42253826804999983,0.26215573405180514,0.7284124194493244,0.4015629674951017,0.38627618321692336,0.0,6387.906805000008,135865.92,135865.92,0.0,0.9550950090519781,0.20670561325018533,135865.92,135865.92,1,0.7932943867498147,-0.09466805590926711,0.9550950090519781,0.9550950090519781,[],2009-07-16 20:00:00+00:00,2009-07,2009-07-16 13:31:00+00:00,589.4400000000314,142253.82680500002,"[{'amount': 921L, 'last_sale_price': 147.52, 'cost_basis': 101.64179499999999, 'sid': Equity(8 [AAPL])}]",0.004160819901838808,2.8119640747054695,0.0,0.0,0,5.213321919871545,6387.906805000008,135276.47999999998,135276.47999999998,135,[],0.0
2009-07-17 20:00:00+00:00,151.75,0.2461244573403153,0.46149656804999983,0.28555312125350085,0.777973052138252,0.40143774957161144,0.3905422419460814,0.0,6387.906805000008,139761.75,139761.75,0.0,0.9562920163848002,0.7742288345762126,139761.75,139761.75,1,0.22577116542378736,-0.09466805590926711,0.9562920163848002,0.9562920163848002,[],2009-07-17 20:00:00+00:00,2009-07,2009-07-17 13:31:00+00:00,3895.829999999987,146149.656805,"[{'amount': 921L, 'last_sale_price': 151.75, 'cost_basis': 101.64179499999999, 'sid': Equity(8 [AAPL])}]",0.027386468873982217,2.981691957857452,0.0,0.0,0,5.579963709575264,6387.906805000008,135865.92,135865.92,136,[],0.0
2009-07-20 20:00:00+00:00,152.909,0.2452902409099863,0.47217095804999976,0.2912864917101213,0.7915524311657856,0.3999809983980743,0.3906552128385808,0.0,6387.906805000008,140829.18899999998,140829.18899999998,0.0,0.9566089334253594,0.17849010012856698,140829.18899999998,140829.18899999998,1,0.8215098998714331,-0.09466805590926711,0.9566089334253594,0.9566089334253594,[],2009-07-20 20:00:00+00:00,2009-07,2009-07-20 13:31:00+00:00,1067.438999999984,147217.095805,"[{'amount': 921L, 'last_sale_price': 152.909, 'cost_basis': 101.64179499999999, 'sid': Equity(8 [AAPL])}]",0.007303739354134864,3.0247645893083104,0.0,0.0,0,5.6620866085477415,6387.906805000008,139761.75,139761.75,137,[],0.0
2009-07-21 20:00:00+00:00,151.51,0.2449039544366538,0.4592861680499998,0.2785944006500267,0.7751611013473907,0.39895001855741613,0.391652761501676,0.0,6387.906805000008,139540.71,139540.71,0.0,0.9562258113257116,0.8415656064322488,139540.71,139540.71,1,0.15843439356775127,-0.09466805590926711,0.9566089334253594,0.9562258113257116,[],2009-07-21 20:00:00+00:00,2009-07,2009-07-21 13:31:00+00:00,-1288.478999999992,145928.616805,"[{'amount': 921L, 'last_sale_price': 151.51, 'cost_basis': 101.64179499999999, 'sid': Equity(8 [AAPL])}]",-0.008752237591391432,2.9423227355147326,0.0,0.0,0,5.496616038080329,6387.906805000008,140829.18899999998,140829.18899999998,138,[],0.0
2009-07-22 20:00:00+00:00,156.74,0.24736852880552587,0.5074544680499997,0.30450295289774854,0.8364381956649072,0.39955460225835016,0.39792415334777825,0.0,6387.906805000008,144357.54,144357.54,0.0,0.9576245456138837,0.7718724806689314,144357.54,144357.54,1,0.22812751933106856,-0.09466805590926711,0.9576245456138837,0.9576245456138837,[],2009-07-22 20:00:00+00:00,2009-07,2009-07-22 13:31:00+00:00,4816.830000000016,150745.446805,"[{'amount': 921L, 'last_sale_price': 156.74, 'cost_basis': 101.64179499999999, 'sid': Equity(8 [AAPL])}]",0.03300812483158522,3.1339656244608745,0.0,0.0,0,5.9349330887555665,6387.906805000008,139540.71,139540.71,139,[],0.0
2009-07-23 20:00:00+00:00,157.82,0.2465223990978286,0.5174012680499998,0.30919134394635883,0.8490919742237819,0.39812566258895127,0.39799019408621283,0.0,6387.906805000008,145352.22,145352.22,0.0,0.9579023232713582,0.7681702269745585,145352.22,145352.22,1,0.23182977302544147,-0.09466805590926711,0.9579023232713582,0.9579023232713582,[],2009-07-23 20:00:00+00:00,2009-07,2009-07-23 13:31:00+00:00,994.679999999993,151740.126805,"[{'amount': 921L, 'last_sale_price': 157.82, 'cost_basis': 101.64179499999999, 'sid': Equity(8 [AAPL])}]",0.006598408251007992,3.1704386420532744,0.0,0.0,0,6.004951557179806,6387.906805000008,144357.54,144357.54,140,[],0.0
2009-07-24 20:00:00+00:00,159.986,0.2460071972721397,0.5373501280499997,0.31993792551177663,0.8744698301113036,0.39688424112624815,0.39865067282168903,0.0,6387.906805000008,147347.106,147347.106,0.0,0.958448588330997,0.12817872198243538,147347.106,147347.106,1,0.8718212780175646,-0.09466805590926711,0.958448588330997,0.958448588330997,[],2009-07-24 20:00:00+00:00,2009-07,2009-07-24 13:31:00+00:00,1994.8859999999986,153735.012805,"[{'amount': 921L, 'last_sale_price': 159.986, 'cost_basis': 101.64179499999999, 'sid': Equity(8 [AAPL])}]",0.01314672685468099,3.250056408711817,0.0,0.0,0,6.164786213856462,6387.906805000008,145352.22,145352.22,141,[],0.0
2009-07-27 20:00:00+00:00,160.1,0.24515571754285562,0.5384000680499996,0.31834475638834814,0.875805506736963,0.3955113552051263,0.3986907916550606,0.0,6387.906805000008,147452.1,147452.1,0.0,0.9584769466820356,0.10281193958730123,147452.1,147452.1,1,0.8971880604126987,-0.09466805590926711,0.9584769466820356,0.9584769466820356,[],2009-07-27 20:00:00+00:00,2009-07,2009-07-27 13:31:00+00:00,104.99400000000605,153840.006805,"[{'amount': 921L, 'last_sale_price': 160.1, 'cost_basis': 101.64179499999999, 'sid': Equity(8 [AAPL])}]",0.000682954377693834,3.24332116523709,0.0,0.0,0,6.152419032248819,6387.906805000008,147347.106,147347.106,142,[],0.0
2009-07-28 20:00:00+00:00,160.0,0.24434178971956008,0.5374790680499997,0.31538586258105555,0.8746338605741042,0.3941807149711597,0.3987890262472969,0.0,6387.906805000008,147360.0,147360.0,0.0,0.958452073021704,0.1043675097270708,147360.0,147360.0,1,0.8956324902729293,-0.09466805590926711,0.9584769466820356,0.958452073021704,[],2009-07-28 20:00:00+00:00,2009-07,2009-07-28 13:31:00+00:00,-92.10000000000582,153747.906805,"[{'amount': 921L, 'last_sale_price': 160.0, 'cost_basis': 101.64179499999999, 'sid': Equity(8 [AAPL])}]",-0.0005986739204759672,3.2270511392222994,0.0,0.0,0,6.1225607080012825,6387.906805000008,147452.1,147452.1,143,[],0.0
2009-07-29 20:00:00+00:00,160.03,0.24351720513350159,0.5377553680499996,0.31331005971128717,0.8749853544229618,0.3928455584219158,0.3988477994118369,0.0,6387.906805000008,147387.63,147387.63,0.0,0.958459538248269,0.09315106769767274,147387.63,147387.63,1,0.9068489323023271,-0.09466805590926711,0.9584769466820356,0.958459538248269,[],2009-07-29 20:00:00+00:00,2009-07,2009-07-29 13:31:00+00:00,27.630000000004657,153775.536805,"[{'amount': 921L, 'last_sale_price': 160.03, 'cost_basis': 101.64179499999999, 'sid': Equity(8 [AAPL])}]",0.0001797097636915268,3.2167838987897723,0.0,0.0,0,6.103715267415942,6387.906805000008,147360.0,147360.0,144,[],0.0
2009-07-30 20:00:00+00:00,162.79,0.24331440485168776,0.5631749680499996,0.326486834609919,0.907322788517865,0.39182971667489314,0.4000442249185563,0.0,6387.906805000008,149929.59,149929.59,0.0,0.9591350492711084,0.9216955225317838,149929.59,149929.59,1,0.0783044774682163,-0.09466805590926711,0.9591350492711084,0.9591350492711084,[],2009-07-30 20:00:00+00:00,2009-07,2009-07-30 13:31:00+00:00,2541.959999999992,156317.496805,"[{'amount': 921L, 'last_sale_price': 162.79, 'cost_basis': 101.64179499999999, 'sid': Equity(8 [AAPL])}]",0.01653032759835793,3.31533364914202,0.0,0.0,0,6.307257279775568,6387.906805000008,147387.63,147387.63,145,[],0.0
2009-07-31 20:00:00+00:00,163.39000000000001,0.24247433523822162,0.5687009680499997,0.3278185588590999,0.9143526654950178,0.3904788078641198,0.40003489336733106,0.0,6387.906805000008,150482.19,150482.19,0.0,0.9592790025944804,0.6901922874129054,150482.19,150482.19,1,0.30980771258709466,-0.09466805590926711,0.9592790025944804,0.9592790025944804,[],2009-07-31 20:00:00+00:00,2009-07,2009-07-31 13:31:00+00:00,552.6000000000058,156870.096805,"[{'amount': 921L, 'last_sale_price': 163.39000000000001, 'cost_basis': 101.64179499999999, 'sid': Equity(8 [AAPL])}]",0.003535112903511717,3.3291977412708516,0.0,0.0,0,6.333492775848786,6387.906805000008,149929.59,149929.59,146,[],0.0
2009-08-03 20:00:00+00:00,166.43,0.24240208048410516,0.5966993680499995,0.3416850588039771,0.9499707088459259,0.3895615446580726,0.4014592790253924,0.0,6387.906805000008,153282.03,153282.03,0.0,0.9599930523377024,0.9352623979091885,153282.03,153282.03,1,0.06473760209081149,-0.09466805590926711,0.9599930523377024,0.9599930523377024,[],2009-08-03 20:00:00+00:00,2009-08,2009-08-03 13:31:00+00:00,2799.8399999999965,159669.936805,"[{'amount': 921L, 'last_sale_price': 166.43, 'cost_basis': 101.64179499999999, 'sid': Equity(8 [AAPL])}]",0.01784814350870434,3.4337591588523986,0.0,0.0,0,6.55279111594838,6387.906805000008,150482.19,150482.19,147,[],0.0
2009-08-04 20:00:00+00:00,165.55,0.2418234694743159,0.5885945680499998,0.33375393365820766,0.9396602226127684,0.38845953994452065,0.40195219208649846,0.0,6387.906805000008,152471.55000000002,152471.55000000002,0.0,0.9597889421664009,0.8632463277308875,152471.55000000002,152471.55000000002,1,0.13675367226911234,-0.09466805590926711,0.9599930523377024,0.9597889421664009,[],2009-08-04 20:00:00+00:00,2009-08,2009-08-04 13:31:00+00:00,-810.4799999999814,158859.45680500002,"[{'amount': 921L, 'last_sale_price': 165.55, 'cost_basis': 101.64179499999999, 'sid': Equity(8 [AAPL])}]",-0.005075971195440454,3.382978116004924,0.0,0.0,0,6.453515209619631,6387.906805000008,153282.03,153282.03,148,[],0.0
2009-08-05 20:00:00+00:00,165.11,0.24112301064150526,0.5845421680499998,0.3287256584102355,0.9345049794961895,0.3872658199966328,0.4021876854683345,0.0,6387.906805000008,152066.31000000003,152066.31000000003,0.0,0.9596861040759729,0.807726389049354,152066.31000000003,152066.31000000003,1,0.19227361095064605,-0.09466805590926711,0.9599930523377024,0.9596861040759729,[],2009-08-05 20:00:00+00:00,2009-08,2009-08-05 13:31:00+00:00,-405.2399999999907,158454.21680500003,"[{'amount': 921L, 'last_sale_price': 165.11, 'cost_basis': 101.64179499999999, 'sid': Equity(8 [AAPL])}]",-0.0025509340655585078,3.352142453159352,0.0,0.0,0,6.395469475525245,6387.906805000008,152471.55000000002,152471.55000000002,149,[],0.0
2009-08-06 20:00:00+00:00,163.91,0.24067464627430193,0.5734901680499995,0.31887879263468244,0.9204452255418836,0.38627732493702327,0.4029113510835968,0.0,6387.906805000008,150961.11,150961.11,0.0,0.9594029442655087,0.9094131918560777,150961.11,150961.11,1,0.09058680814392232,-0.09466805590926711,0.9599930523377024,0.9594029442655087,[],2009-08-06 20:00:00+00:00,2009-08,2009-08-06 13:31:00+00:00,-1105.2000000000407,157349.016805,"[{'amount': 921L, 'last_sale_price': 163.91, 'cost_basis': 101.64179499999999, 'sid': Equity(8 [AAPL])}]",-0.00697488537878499,3.287310735385381,0.0,0.0,0,6.2649729149747815,6387.906805000008,152066.31000000003,152066.31000000003,150,[],0.0
2009-08-07 20:00:00+00:00,165.51,0.2400058452293093,0.5882261680499996,0.3255496322480348,0.9391915641476245,0.3850441697772628,0.4031510198569215,0.0,6387.906805000008,152434.71,152434.71,0.0,0.9597796149345469,0.6482319386520091,152434.71,152434.71,1,0.3517680613479909,-0.09466805590926711,0.9599930523377024,0.9597796149345469,[],2009-08-07 20:00:00+00:00,2009-08,2009-08-07 13:31:00+00:00,1473.6000000000058,158822.616805,"[{'amount': 921L, 'last_sale_price': 165.51, 'cost_basis': 101.64179499999999, 'sid': Equity(8 [AAPL])}]",0.009365168146085123,3.3397606751100337,0.0,0.0,0,6.368367352223554,6387.906805000008,150961.11,150961.11,151,[],0.0
2009-08-10 20:00:00+00:00,164.72,0.23941849311281607,0.5809502680499996,0.31851372799941746,0.9299355594610401,0.3839602680577724,0.40357103602100186,0.0,6387.906805000008,151707.12,151707.12,0.0,0.9595945113891592,0.841725097578431,151707.12,151707.12,1,0.15827490242156897,-0.09466805590926711,0.9599930523377024,0.9595945113891592,[],2009-08-10 20:00:00+00:00,2009-08,2009-08-10 13:31:00+00:00,-727.5899999999965,158095.026805,"[{'amount': 921L, 'last_sale_price': 164.72, 'cost_basis': 101.64179499999999, 'sid': Equity(8 [AAPL])}]",-0.0045811485456969114,3.2942049572503556,0.0,0.0,0,6.279904320577747,6387.906805000008,152434.71,152434.71,152,[],0.0
2009-08-11 20:00:00+00:00,162.83,0.23931865865300872,0.5635433680499999,0.30435311086405525,0.9077914469830086,0.3832523579686399,0.404950777862593,0.0,6387.906805000008,149966.43000000002,149966.43000000002,0.0,0.9591446778162169,0.9707060697743317,149966.43000000002,149966.43000000002,1,0.029293930225668303,-0.09466805590926711,0.9599930523377024,0.9591446778162169,[],2009-08-11 20:00:00+00:00,2009-08,2009-08-11 13:31:00+00:00,-1740.6899999999732,156354.33680500003,"[{'amount': 921L, 'last_sale_price': 162.83, 'cost_basis': 101.64179499999999, 'sid': Equity(8 [AAPL])}]",-0.011010403269338775,3.1982627233388303,0.0,0.0,0,6.075888966343681,6387.906805000008,151707.12,151707.12,153,[],0.0
2009-08-12 20:00:00+00:00,165.31,0.23899409058159488,0.5863841680499997,0.315185650461667,0.9368482718219073,0.38224356571807,0.40581856025112745,0.0,6387.906805000008,152250.51,152250.51,0.0,0.959732913794443,0.08024847967453896,152250.51,152250.51,1,0.919751520325461,-0.09466805590926711,0.9599930523377024,0.959732913794443,[],2009-08-12 20:00:00+00:00,2009-08,2009-08-12 13:31:00+00:00,2284.079999999987,158638.41680500002,"[{'amount': 921L, 'last_sale_price': 165.31, 'cost_basis': 101.64179499999999, 'sid': Equity(8 [AAPL])}]",0.014608357188381715,3.2818316639710057,0.0,0.0,0,6.246507143735144,6387.906805000008,149966.43000000002,149966.43000000002,154,[],0.0
2009-08-13 20:00:00+00:00,168.42000000000002,0.2389776480029978,0.6150272680499997,0.3283755515965981,0.9732864674868162,0.3814320202599858,0.4072763000931044,0.0,6387.906805000008,155114.82,155114.82,0.0,0.9604470653135607,0.07840616789625618,155114.82,155114.82,1,0.9215938321037438,-0.09466805590926711,0.9604470653135607,0.9604470653135607,[],2009-08-13 20:00:00+00:00,2009-08,2009-08-13 13:31:00+00:00,2864.3099999999977,161502.726805,"[{'amount': 921L, 'last_sale_price': 168.42000000000002, 'cost_basis': 101.64179499999999, 'sid': Equity(8 [AAPL])}]",0.01805558866312218,3.3837182083432533,0.0,0.0,0,6.460866049218794,6387.906805000008,152250.51,152250.51,155,[],0.0
2009-08-14 20:00:00+00:00,166.78,0.23873991494253272,0.5999228680499997,0.3163263458108751,0.9540714704159319,0.3806408953919782,0.4083515707964393,0.0,6387.906805000008,153604.38,153604.38,0.0,0.9600736577208523,0.07507955571275196,153604.38,153604.38,1,0.924920444287248,-0.09466805590926711,0.9604470653135607,0.9600736577208523,[],2009-08-14 20:00:00+00:00,2009-08,2009-08-14 13:31:00+00:00,-1510.4400000000023,159992.286805,"[{'amount': 921L, 'last_sale_price': 166.78, 'cost_basis': 101.64179499999999, 'sid': Equity(8 [AAPL])}]",-0.009352411751064271,3.302094381963601,0.0,0.0,0,6.290538786988586,6387.906805000008,155114.82,155114.82,156,[],0.0
2009-08-17 20:00:00+00:00,159.59,0.24456576438694927,0.5337029680499998,0.2621162818368619,0.8698301113063831,0.38420101079291197,0.42133894615523826,0.0,6387.906805000008,146982.39,146982.39,0.0,0.9583497786854922,0.9999999258229307,146982.39,146982.39,1,7.417706937001114e-08,-0.09466805590926711,0.9604470653135607,0.9583497786854922,[],2009-08-17 20:00:00+00:00,2009-08,2009-08-17 13:31:00+00:00,-6621.989999999991,153370.29680500002,"[{'amount': 921L, 'last_sale_price': 159.59, 'cost_basis': 101.64179499999999, 'sid': Equity(8 [AAPL])}]",-0.04138943277978724,2.9312624959867404,0.0,0.0,0,5.291404555303861,6387.906805000008,153604.38,153604.38,157,[],0.0
2009-08-18 20:00:00+00:00,164.0,0.24560657624260868,0.5743190680499997,0.2802358906397409,0.921499707088457,0.3841091418095948,0.4248221583479763,0.0,6387.906805000008,151044.0,151044.0,0.0,0.9594243191571562,0.8341092923139347,151044.0,151044.0,1,0.1658907076860653,-0.09466805590926711,0.9604470653135607,0.9594243191571562,[],2009-08-18 20:00:00+00:00,2009-08,2009-08-18 13:31:00+00:00,4061.609999999986,157431.906805,"[{'amount': 921L, 'last_sale_price': 164.0, 'cost_basis': 101.64179499999999, 'sid': Equity(8 [AAPL])}]",0.02648237686573718,3.0723400141132173,0.0,0.0,0,5.58738475866768,6387.906805000008,146982.39,146982.39,158,[],0.0
2009-08-19 20:00:00+00:00,164.6,0.24482896732570858,0.5798450680499996,0.28158111523651147,0.9285295840656098,0.3828929117705183,0.4248151127401536,0.0,6387.906805000008,151596.6,151596.6,0.0,0.9595662452338786,0.5064896455113017,151596.6,151596.6,1,0.4935103544886981,-0.09466805590926711,0.9604470653135607,0.9595662452338786,[],2009-08-19 20:00:00+00:00,2009-08,2009-08-19 13:31:00+00:00,552.6000000000058,157984.506805,"[{'amount': 921L, 'last_sale_price': 164.6, 'cost_basis': 101.64179499999999, 'sid': Equity(8 [AAPL])}]",0.0035100889725261375,3.0854365413420752,0.0,0.0,0,5.611109560182137,6387.906805000008,151044.0,151044.0,159,[],0.0
2009-08-20 20:00:00+00:00,166.33,0.2442198922389539,0.5957783680499997,0.2883403071799049,0.9487990626830676,0.38176331613462366,0.42511119060288394,0.0,6387.906805000008,153189.93000000002,153189.93000000002,0.0,0.9599699624152328,0.7168668787521637,153189.93000000002,153189.93000000002,1,0.2831331212478363,-0.09466805590926711,0.9604470653135607,0.9599699624152328,[],2009-08-20 20:00:00+00:00,2009-08,2009-08-20 13:31:00+00:00,1593.3300000000163,159577.83680500003,"[{'amount': 921L, 'last_sale_price': 166.33, 'cost_basis': 101.64179499999999, 'sid': Equity(8 [AAPL])}]",0.010085356040429039,3.138840961676813,0.0,0.0,0,5.711906703317262,6387.906805000008,151596.6,151596.6,160,[],0.0
2009-08-21 20:00:00+00:00,169.22,0.24405264187053988,0.6223952680499996,0.2997955455394738,0.9826596367896872,0.3809110757934292,0.4262461841760552,0.0,6387.906805000008,155851.62,155851.62,0.0,0.9606266923307919,0.6646333905344401,155851.62,155851.62,1,0.33536660946555985,-0.09466805590926711,0.9606266923307919,0.9606266923307919,[],2009-08-21 20:00:00+00:00,2009-08,2009-08-21 13:31:00+00:00,2661.689999999973,162239.526805,"[{'amount': 921L, 'last_sale_price': 169.22, 'cost_basis': 101.64179499999999, 'sid': Equity(8 [AAPL])}]",0.01667957188348468,3.2284562181378513,0.0,0.0,0,5.889278869861365,6387.906805000008,153189.93000000002,153189.93000000002,161,[],0.0
2009-08-24 20:00:00+00:00,169.06,0.2433455753356107,0.6209216680499996,0.2970449313165743,0.9807850029291132,0.3797880042638842,0.4263465323557071,0.0,6387.906805000008,155704.26,155704.26,0.0,0.9605908975682658,0.5172265609744933,155704.26,155704.26,1,0.48277343902550673,-0.09466805590926711,0.9606266923307919,0.9605908975682658,[],2009-08-24 20:00:00+00:00,2009-08,2009-08-24 13:31:00+00:00,-147.35999999998603,162092.16680500002,"[{'amount': 921L, 'last_sale_price': 169.06, 'cost_basis': 101.64179499999999, 'sid': Equity(8 [AAPL])}]",-0.0009082866728100658,3.2120440882742023,0.0,0.0,0,5.860269130422487,6387.906805000008,155851.62,155851.62,162,[],0.0
