,AAPL,algo_volatility,algorithm_period_return,alpha,benchmark_period_return,benchmark_volatility,beta,capital_used,ending_cash,ending_exposure,ending_value,excess_return,gross_leverage,long_exposure,long_mavg,long_value,longs_count,max_drawdown,max_leverage,net_leverage,orders,period_close,period_label,period_open,pnl,portfolio_value,positions,returns,sharpe,short_exposure,short_mavg,short_value,shorts_count,sortino,starting_cash,starting_exposure,starting_value,trading_days,transactions,treasury_period_return
2007-02-21 21:00:00+00:00,89.2,0.10000629419470627,1.0440351999999957,0.04058544665628402,1520.3533976868453,0.005337535108759404,0.06287866629713564,0.0,11520.351999999999,8920.0,8920.0,0.0,0.43639170206070815,8920.0,72.79864666666668,8920.0,1,-0.1739099947050076,0.5603121335831871,0.43639170206070815,[],2007-02-21 21:00:00+00:00,2007-02,2007-02-21 14:31:00+00:00,330.0,20440.352,"[{'amount': 100L, 'last_sale_price': 89.2, 'cost_basis': 9.941, 'sid': Equity(8 [AAPL])}]",0.01640945916809411,1.0546682969194991,0.0,84.19660000000002,0.0,0,1.7426987285232265,11520.351999999999,8590.0,8590.0,1793,[],0.0
2007-02-22 21:00:00+00:00,89.51,0.09997924934666862,1.0471351999999956,0.04058544665628557,1526.62541354513,0.005336056484537198,0.06302789610108332,0.0,11520.351999999999,8951.0,8951.0,0.0,0.4372451804844155,8951.0,72.84924666666669,8951.0,1,-0.1739099947050076,0.5603121335831871,0.4372451804844155,[],2007-02-22 21:00:00+00:00,2007-02,2007-02-22 14:31:00+00:00,31.0,20471.352,"[{'amount': 100L, 'last_sale_price': 89.51, 'cost_basis': 9.941, 'sid': Equity(8 [AAPL])}]",0.001516607933170544,1.0564963385131336,0.0,84.32760000000002,0.0,0,1.7457338417920303,11520.351999999999,8920.0,8920.0,1794,[],0.0
2007-02-23 21:00:00+00:00,89.07000000000001,0.09995601361889515,1.0427351999999956,0.04058544665628548,1532.9232867637008,0.00533457908840792,0.06267823652785408,0.0,11520.351999999999,8907.0,8907.0,0.0,0.43603302082423606,8907.0,72.89644666666668,8907.0,1,-0.1739099947050076,0.5603121335831871,0.43603302082423606,[],2007-02-23 21:00:00+00:00,2007-02,2007-02-23 14:31:00+00:00,-44.0,20427.352,"[{'amount': 100L, 'last_sale_price': 89.07000000000001, 'cost_basis': 9.941, 'sid': Equity(8 [AAPL])}]",-0.0021493450945496706,1.0531344241485712,0.0,84.4482,0.0,0,1.7401048611004037,11520.351999999999,8951.0,8951.0,1795,[],0.0
2007-02-26 21:00:00+00:00,88.65,0.09993246313160012,1.0385351999999957,0.040585446656284725,1539.247123943545,0.00533310291867259,0.06234165156344369,0.0,11520.351999999999,8865.0,8865.0,0.0,0.4348710780171959,8865.0,72.94201333333335,8865.0,1,-0.1739099947050076,0.5603121335831871,0.4348710780171959,[],2007-02-26 21:00:00+00:00,2007-02,2007-02-26 14:31:00+00:00,-42.0,20385.352,"[{'amount': 100L, 'last_sale_price': 88.65, 'cost_basis': 9.941, 'sid': Equity(8 [AAPL])}]",-0.0020560667873154026,1.049909240032685,0.0,84.5649,0.0,0,1.734709516593788,11520.351999999999,8907.0,8907.0,1796,[],0.0
2007-02-27 21:00:00+00:00,83.93,0.10029379055668199,0.9913351999999958,0.04058544665628111,1545.5970321251284,0.005331627973635519,0.059138480054753834,0.0,11520.351999999999,8393.0,8393.0,0.0,0.42147600263381074,8393.0,72.98174666666668,8393.0,1,-0.1739099947050076,0.5603121335831871,0.42147600263381074,[],2007-02-27 21:00:00+00:00,2007-02,2007-02-27 14:31:00+00:00,-472.0,19913.352,"[{'amount': 100L, 'last_sale_price': 83.93, 'cost_basis': 9.941, 'sid': Equity(8 [AAPL])}]",-0.023153880296008622,1.0131701555588912,0.0,84.65559999999999,0.0,0,1.663511805933607,11520.351999999999,8865.0,8865.0,1797,[],0.0
2007-02-28 21:00:00+00:00,84.61,0.1002722194364667,0.9981351999999957,0.04058544665628514,1551.9731187902082,0.005330154251604292,0.05954726828281655,0.0,11520.351999999999,8461.0,8461.0,0.0,0.4234448199501215,8461.0,73.02318000000001,8461.0,1,-0.1739099947050076,0.5603121335831871,0.4234448199501215,[],2007-02-28 21:00:00+00:00,2007-02,2007-02-28 14:31:00+00:00,68.0,19981.352,"[{'amount': 100L, 'last_sale_price': 84.61, 'cost_basis': 9.941, 'sid': Equity(8 [AAPL])}]",0.0034147942546287613,1.0175975313778245,0.0,84.76100000000001,0.0,0,1.6708864262311058,11520.351999999999,8393.0,8393.0,1798,[],0.0
2007-03-01 21:00:00+00:00,87.06,0.10034250185737029,1.0226351999999959,0.0405854466562814,1558.3754918636519,0.005328681750889772,0.061156415589342324,0.0,11520.351999999999,8706.0,8706.0,0.0,0.43042858148617213,8706.0,73.07634666666668,8706.0,1,-0.1739099947050076,0.5603121335831871,0.43042858148617213,[],2007-03-01 21:00:00+00:00,2007-03,2007-03-01 14:31:00+00:00,245.0,20226.352,"[{'amount': 100L, 'last_sale_price': 87.06, 'cost_basis': 9.941, 'sid': Equity(8 [AAPL])}]",0.012261432559718788,1.0334364521456738,0.0,84.87780000000001,0.0,0,1.6985553275322833,11520.351999999999,8461.0,8461.0,1799,[],0.0
2007-03-02 21:00:00+00:00,85.41,0.1003658367925714,1.0061351999999957,0.040585446656286536,1564.8042597152635,0.005327210469806086,0.05999368368626895,0.0,11520.351999999999,8541.0,8541.0,0.0,0.425743987743199,8541.0,73.12311333333335,8541.0,1,-0.1739099947050076,0.5603121335831871,0.425743987743199,[],2007-03-02 21:00:00+00:00,2007-03,2007-03-02 14:31:00+00:00,-165.0,20061.352,"[{'amount': 100L, 'last_sale_price': 85.41, 'cost_basis': 9.941, 'sid': Equity(8 [AAPL])}]",-0.008157674700806306,1.021243065958144,0.0,84.98359999999998,0.0,0,1.6772750148190685,11520.351999999999,8706.0,8706.0,1800,[],0.0
2007-03-05 21:00:00+00:00,86.32000000000001,0.10034984206500741,1.0152351999999958,0.04058544665628118,1571.259531161619,0.005325740406670614,0.06055333893828385,0.0,11520.351999999999,8632.0,8632.0,0.0,0.4283370993122788,8632.0,73.17048000000001,8632.0,1,-0.1739099947050076,0.5603121335831871,0.4283370993122788,[],2007-03-05 21:00:00+00:00,2007-03,2007-03-05 14:31:00+00:00,91.0,20152.352,"[{'amount': 100L, 'last_sale_price': 86.32000000000001, 'cost_basis': 9.941, 'sid': Equity(8 [AAPL])}]",0.004536085105330878,1.0271635749291574,0.0,85.10459999999998,0.0,0,1.6871983978496037,11520.351999999999,8541.0,8541.0,1801,[],0.0
2007-03-06 21:00:00+00:00,88.19,0.10037680338494023,1.0339351999999957,0.04058544665628775,1577.7414154679075,0.005324271559803983,0.06175512171633234,0.0,11520.351999999999,8819.0,8819.0,0.0,0.4335929679568946,8819.0,73.21944666666667,8819.0,1,-0.1739099947050076,0.5603121335831871,0.4335929679568946,[],2007-03-06 21:00:00+00:00,2007-03,2007-03-06 14:31:00+00:00,187.0,20339.352,"[{'amount': 100L, 'last_sale_price': 88.19, 'cost_basis': 9.941, 'sid': Equity(8 [AAPL])}]",0.009279313898447272,1.0392457258796064,0.0,85.24019999999999,0.0,0,1.707976912378523,11520.351999999999,8632.0,8632.0,1802,[],0.0
2007-03-07 21:00:00+00:00,87.72,0.10035411816128571,1.0292351999999956,0.04058544665628708,1584.2500223497805,0.005322803927530066,0.061385869340627515,0.0,11520.351999999999,8772.0,8772.0,0.0,0.4322810879685115,8772.0,73.26511333333335,8772.0,1,-0.1739099947050076,0.5603121335831871,0.4322810879685115,[],2007-03-07 21:00:00+00:00,2007-03,2007-03-07 14:31:00+00:00,-47.0,20292.352,"[{'amount': 100L, 'last_sale_price': 87.72, 'cost_basis': 9.941, 'sid': Equity(8 [AAPL])}]",-0.002310791415577107,1.0356857924005958,0.0,85.37929999999999,0.0,0,1.7020433243258557,11520.351999999999,8819.0,8819.0,1803,[],0.0
2007-03-08 21:00:00+00:00,88.0,0.10032693604819762,1.0320351999999953,0.040585446656284344,1590.7854619752097,0.005321337508175961,0.0615165854180174,0.0,11520.351999999999,8800.0,8800.0,0.0,0.4330633642566822,8800.0,73.31394666666667,8800.0,1,-0.1739099947050076,0.5603121335831871,0.4330633642566822,[],2007-03-08 21:00:00+00:00,2007-03,2007-03-08 14:31:00+00:00,28.0,20320.352,"[{'amount': 100L, 'last_sale_price': 88.0, 'cost_basis': 9.941, 'sid': Equity(8 [AAPL])}]",0.001379830194153886,1.0373133334335378,0.0,85.52699999999997,0.0,0,1.7047288290550893,11520.351999999999,8772.0,8772.0,1804,[],0.0
2007-03-09 21:00:00+00:00,87.97,0.10029934413030159,1.031735199999995,0.04058544665628709,1597.3478449663512,0.005319872300071994,0.06144051584588085,0.0,11520.351999999999,8797.0,8797.0,0.0,0.4329796520727701,8797.0,73.35974666666668,8797.0,1,-0.1739099947050076,0.5603121335831871,0.4329796520727701,[],2007-03-09 21:00:00+00:00,2007-03,2007-03-09 14:31:00+00:00,-3.0,20317.352,"[{'amount': 100L, 'last_sale_price': 87.97, 'cost_basis': 9.941, 'sid': Equity(8 [AAPL])}]",-0.00014763523781491372,1.0368183453160578,0.0,85.65409999999996,0.0,0,1.7039181198988822,11520.351999999999,8800.0,8800.0,1805,[],0.0
2007-03-12 20:00:00+00:00,89.87,0.10032713763892546,1.0507351999999948,0.040585446656284566,1603.9372824014183,0.0053184083015517065,0.0626488998270057,0.0,11520.351999999999,8987.0,8987.0,0.0,0.43823307855641236,8987.0,73.41408000000001,8987.0,1,-0.1739099947050076,0.5603121335831871,0.43823307855641236,[],2007-03-12 20:00:00+00:00,2007-03,2007-03-12 13:31:00+00:00,190.0,20507.352,"[{'amount': 100L, 'last_sale_price': 89.87, 'cost_basis': 9.941, 'sid': Equity(8 [AAPL])}]",0.0093516123557833,1.0489633924650186,0.0,85.80259999999997,0.0,0,1.7248327081121475,11520.351999999999,8797.0,8797.0,1806,[],0.0
2007-03-13 20:00:00+00:00,88.4,0.10033935477607903,1.0360351999999948,0.040585446656288576,1610.5538858165612,0.005316945510951845,0.06162358585121329,0.0,11520.351999999999,8840.0,8840.0,0.0,0.43417716943204127,8840.0,73.47058000000001,8840.0,1,-0.1739099947050076,0.5603121335831871,0.43417716943204127,[],2007-03-13 20:00:00+00:00,2007-03,2007-03-13 13:31:00+00:00,-147.0,20360.352,"[{'amount': 100L, 'last_sale_price': 88.4, 'cost_basis': 9.941, 'sid': Equity(8 [AAPL])}]",-0.0071681609600303675,1.038292502496822,0.0,85.93259999999997,0.0,0,1.70632458332635,11520.351999999999,8987.0,8987.0,1807,[],0.0
2007-03-14 20:00:00+00:00,90.0,0.10035008733546044,1.0520351999999948,0.04058544665628628,1617.1977672077555,0.005315483926612359,0.06262885509011602,0.0,11520.351999999999,9000.0,9000.0,0.0,0.4385889676746286,9000.0,73.53094666666668,9000.0,1,-0.1739099947050076,0.5603121335831871,0.4385889676746286,[],2007-03-14 20:00:00+00:00,2007-03,2007-03-14 13:31:00+00:00,160.0,20520.352,"[{'amount': 100L, 'last_sale_price': 90.0, 'cost_basis': 9.941, 'sid': Equity(8 [AAPL])}]",0.007858410306462282,1.0485221228807868,0.0,86.08969999999998,0.0,0,1.7237969799134294,11520.351999999999,8840.0,8840.0,1808,[],0.0
2007-03-15 20:00:00+00:00,89.57000000000001,0.1003267162713381,1.047735199999995,0.04058544665628618,1623.8690390326974,0.00531402354687639,0.0622894124088221,0.0,11520.351999999999,8957.0,8957.0,0.0,0.437410071380323,8957.0,73.58034666666667,8957.0,1,-0.1739099947050076,0.5603121335831871,0.437410071380323,[],2007-03-15 20:00:00+00:00,2007-03,2007-03-15 13:31:00+00:00,-43.0,20477.352,"[{'amount': 100L, 'last_sale_price': 89.57000000000001, 'cost_basis': 9.941, 'sid': Equity(8 [AAPL])}]",-0.0020954806233342005,1.045277054962756,0.0,86.24009999999998,0.0,0,1.7183957139376902,11520.351999999999,9000.0,9000.0,1809,[],0.0
2007-03-16 20:00:00+00:00,89.59,0.1002990529525388,1.047935199999995,0.04058544665628544,1630.5678142127076,0.005312564370090261,0.062246217700284774,0.0,11520.351999999999,8959.0,8959.0,0.0,0.4374650135414441,8959.0,73.62908000000002,8959.0,1,-0.1739099947050076,0.5603121335831871,0.4374650135414441,[],2007-03-16 20:00:00+00:00,2007-03,2007-03-16 13:31:00+00:00,2.0,20479.352,"[{'amount': 100L, 'last_sale_price': 89.59, 'cost_basis': 9.941, 'sid': Equity(8 [AAPL])}]",9.766887828077664e-05,1.0451232662506813,0.0,86.34609999999996,0.0,0,1.7181438345531124,11520.351999999999,8957.0,8957.0,1810,[],0.0
2007-03-19 20:00:00+00:00,91.13,0.10030635127582414,1.0633351999999952,0.04058544665628494,1637.2942061346425,0.0053111063946034735,0.06320380492388329,0.0,11520.351999999999,9113.0,9113.0,0.0,0.4416635745854576,9113.0,73.68491333333336,9113.0,1,-0.1739099947050076,0.5603121335831871,0.4416635745854576,[],2007-03-19 20:00:00+00:00,2007-03,2007-03-19 13:31:00+00:00,154.0,20633.352,"[{'amount': 100L, 'last_sale_price': 91.13, 'cost_basis': 9.941, 'sid': Equity(8 [AAPL])}]",0.0075197691801967,1.054901941347021,0.0,86.45789999999995,0.0,0,1.7348248397075645,11520.351999999999,8959.0,8959.0,1811,[],0.0
2007-03-20 20:00:00+00:00,91.48,0.1002797835258378,1.066835199999995,0.0405854466562849,1644.0483286528133,0.005309649618768698,0.06337557419361745,0.0,11520.351999999999,9148.0,9148.0,0.0,0.4426090672347752,9148.0,73.73551333333336,9148.0,1,-0.1739099947050076,0.5603121335831871,0.4426090672347752,[],2007-03-20 20:00:00+00:00,2007-03,2007-03-20 13:31:00+00:00,35.0,20668.352,"[{'amount': 100L, 'last_sale_price': 91.48, 'cost_basis': 9.941, 'sid': Equity(8 [AAPL])}]",0.001696282794962256,1.056951580326609,0.0,86.55809999999995,0.0,0,1.7382148630198533,11520.351999999999,9113.0,9113.0,1812,[],0.0
2007-03-21 20:00:00+00:00,93.87,0.10033814764878762,1.0907351999999948,0.04058544665628585,1650.8302960909134,0.005308194040941764,0.06487609816775206,0.0,11520.351999999999,9387.0,9387.0,0.0,0.44898081784819044,9387.0,73.79491333333335,9387.0,1,-0.1739099947050076,0.5603121335831871,0.44898081784819044,[],2007-03-21 20:00:00+00:00,2007-03,2007-03-21 13:31:00+00:00,239.0,20907.352,"[{'amount': 100L, 'last_sale_price': 93.87, 'cost_basis': 9.941, 'sid': Equity(8 [AAPL])}]",0.011563573138293703,1.0717728861301576,0.0,86.68629999999997,0.0,0,1.7641017448656087,11520.351999999999,9148.0,9148.0,1813,[],0.0
2007-03-22 20:00:00+00:00,93.96000000000001,0.10031047198620048,1.0916351999999945,0.04058544665628061,1657.6402232439534,0.005306739659481654,0.06487636138185306,0.0,11520.351999999999,9396.0,9396.0,0.0,0.4492179133340269,9396.0,73.83858000000001,9396.0,1,-0.1739099947050076,0.5603121335831871,0.4492179133340269,[],2007-03-22 20:00:00+00:00,2007-03,2007-03-22 13:31:00+00:00,9.0,20916.352,"[{'amount': 100L, 'last_sale_price': 93.96000000000001, 'cost_basis': 9.941, 'sid': Equity(8 [AAPL])}]",0.0004304705827882227,1.07207374803434,0.0,86.80909999999996,0.0,0,1.7645966850806236,11520.351999999999,9387.0,9387.0,1814,[],0.0
2007-03-23 20:00:00+00:00,93.52,0.10028725144826098,1.0872351999999945,0.04058544665628103,1664.478225380204,0.005305286472750497,0.06453570710844167,0.0,11520.351999999999,9352.0,9352.0,0.0,0.44805683614381364,9352.0,73.87064666666669,9352.0,1,-0.1739099947050076,0.5603121335831871,0.44805683614381364,[],2007-03-23 20:00:00+00:00,2007-03,2007-03-23 13:31:00+00:00,-44.0,20872.352,"[{'amount': 100L, 'last_sale_price': 93.52, 'cost_basis': 9.941, 'sid': Equity(8 [AAPL])}]",-0.002103617303820471,1.0688188062222614,0.0,86.92239999999997,0.0,0,1.7591710674793002,11520.351999999999,9396.0,9396.0,1815,[],0.0
2007-03-26 20:00:00+00:00,95.85000000000001,0.10033937966584364,1.1105351999999944,0.04058544665628633,1671.3444182431479,0.005303834479113557,0.06597924489210584,0.0,11520.351999999999,9585.0,9585.0,0.0,0.45415020796620686,9585.0,73.90917666666667,9585.0,1,-0.1739099947050076,0.5603121335831871,0.45415020796620686,[],2007-03-26 20:00:00+00:00,2007-03,2007-03-26 13:31:00+00:00,233.0,21105.352,"[{'amount': 100L, 'last_sale_price': 95.85000000000001, 'cost_basis': 9.941, 'sid': Equity(8 [AAPL])}]",0.011163092688356357,1.0831135246413754,0.0,87.07679999999996,0.0,0,1.7841166904165076,11520.351999999999,9352.0,9352.0,1816,[],0.0
2007-03-27 20:00:00+00:00,95.46000000000001,0.1003153402310583,1.1066351999999942,0.0405854466562831,1678.2389180534371,0.00530238367693923,0.06567272492293104,0.0,11520.351999999999,9546.0,9546.0,0.0,0.4531396798078756,9546.0,73.94207666666667,9546.0,1,-0.1739099947050076,0.5603121335831871,0.4531396798078756,[],2007-03-27 20:00:00+00:00,2007-03,2007-03-27 13:31:00+00:00,-39.0,21066.352,"[{'amount': 100L, 'last_sale_price': 95.46000000000001, 'cost_basis': 9.941, 'sid': Equity(8 [AAPL])}]",-0.001847872520676419,1.080222076818875,0.0,87.22719999999998,0.0,0,1.779303687641901,11520.351999999999,9585.0,9585.0,1817,[],0.0
2007-03-28 20:00:00+00:00,93.24,0.10037083448197946,1.0844351999999944,0.04058544665628333,1685.1618415108626,0.005300934064599034,0.06419936406042599,0.0,11520.351999999999,9324.0,9324.0,0.0,0.4473154166653874,9324.0,73.97050999999999,9324.0,1,-0.1739099947050076,0.5603121335831871,0.4473154166653874,[],2007-03-28 20:00:00+00:00,2007-03,2007-03-28 13:31:00+00:00,-222.0,20844.352,"[{'amount': 100L, 'last_sale_price': 93.24, 'cost_basis': 9.941, 'sid': Equity(8 [AAPL])}]",-0.010538132088555141,1.0644776344306006,0.0,87.34879999999995,0.0,0,1.7511904851376252,11520.351999999999,9546.0,9546.0,1818,[],0.0
2007-03-29 20:00:00+00:00,93.75,0.10034605029508362,1.0895351999999945,0.0405854466562869,1692.1133057963275,0.005299485640467597,0.06447064980983876,0.0,11520.351999999999,9375.0,9375.0,0.0,0.44866437282320015,9375.0,74.00804333333333,9375.0,1,-0.1739099947050076,0.5603121335831871,0.44866437282320015,[],2007-03-29 20:00:00+00:00,2007-03,2007-03-29 13:31:00+00:00,51.0,20895.352,"[{'amount': 100L, 'last_sale_price': 93.75, 'cost_basis': 9.941, 'sid': Equity(8 [AAPL])}]",0.0024467059470114627,1.0675331226691336,0.0,87.49469999999995,0.0,0,1.7562662878183888,11520.351999999999,9324.0,9324.0,1819,[],0.0
2007-03-30 20:00:00+00:00,92.91,0.10033209878895266,1.0811351999999945,0.040585446656282206,1699.0934285738317,0.005298038402922659,0.06387405482965547,0.0,11520.351999999999,9291.0,9291.0,0.0,0.4464390396164555,9291.0,74.05429333333333,9291.0,1,-0.1739099947050076,0.5603121335831871,0.4464390396164555,[],2007-03-30 20:00:00+00:00,2007-03,2007-03-30 13:31:00+00:00,-84.0,20811.352,"[{'amount': 100L, 'last_sale_price': 92.91, 'cost_basis': 9.941, 'sid': Equity(8 [AAPL])}]",-0.004020032780495897,1.0615471532736669,0.0,87.63399999999996,0.0,0,1.746130173505036,11520.351999999999,9375.0,9375.0,1820,[],0.0
2007-04-02 20:00:00+00:00,93.65,0.1003113025837149,1.0885351999999946,0.040585446656281485,1706.1023279924634,0.005296592350345058,0.0642939283138472,0.0,11520.351999999999,9365.0,9365.0,0.0,0.4484003908576691,9365.0,74.11282999999999,9365.0,1,-0.1739099947050076,0.5603121335831871,0.4484003908576691,[],2007-04-02 20:00:00+00:00,2007-04,2007-04-02 13:31:00+00:00,74.0,20885.352,"[{'amount': 100L, 'last_sale_price': 93.65, 'cost_basis': 9.941, 'sid': Equity(8 [AAPL])}]",0.0035557516878288453,1.0660895357571272,0.0,87.78759999999994,0.0,0,1.7537200182699295,11520.351999999999,9291.0,9291.0,1821,[],0.0
2007-04-03 20:00:00+00:00,94.5,0.10029291975040969,1.0970351999999948,0.04058544665628786,1713.1401226883986,0.005295147481118719,0.06478223169998917,0.0,11520.351999999999,9450.0,9450.0,0.0,0.45063621249657615,9450.0,74.16893,9450.0,1,-0.1739099947050076,0.5603121335831871,0.45063621249657615,[],2007-04-03 20:00:00+00:00,2007-04,2007-04-03 13:31:00+00:00,85.0,20970.352,"[{'amount': 100L, 'last_sale_price': 94.5, 'cost_basis': 9.941, 'sid': Equity(8 [AAPL])}]",0.004069838037683127,1.0713122475515893,0.0,87.93549999999996,0.0,0,1.762472165698098,11520.351999999999,9365.0,9365.0,1822,[],0.0
2007-04-04 20:00:00+00:00,94.27,0.10026699247370267,1.0947351999999948,0.04058544665628558,1720.2069317869095,0.0052937037936306545,0.06457798734139274,0.0,11520.351999999999,9427.0,9427.0,0.0,0.450033016106284,9427.0,74.22969666666667,9427.0,1,-0.1739099947050076,0.5603121335831871,0.450033016106284,[],2007-04-04 20:00:00+00:00,2007-04,2007-04-04 13:31:00+00:00,-23.0,20947.352,"[{'amount': 100L, 'last_sale_price': 94.27, 'cost_basis': 9.941, 'sid': Equity(8 [AAPL])}]",-0.001096786548933415,1.0694893623815043,0.0,88.07309999999998,0.0,0,1.759461656950157,11520.351999999999,9450.0,9450.0,1823,[],0.0
2007-04-05 20:00:00+00:00,94.68,0.10024110504900267,1.098835199999995,0.040585446656282186,1727.3028749043806,0.005292261286270954,0.06478279996176659,0.0,11520.351999999999,9468.0,9468.0,0.0,0.45110735707119837,9468.0,74.29796333333334,9468.0,1,-0.1739099947050076,0.5603121335831871,0.45110735707119837,[],2007-04-05 20:00:00+00:00,2007-04,2007-04-05 13:31:00+00:00,41.0,20988.352,"[{'amount': 100L, 'last_sale_price': 94.68, 'cost_basis': 9.941, 'sid': Equity(8 [AAPL])}]",0.001957287966517285,1.071876709126336,0.0,88.19539999999998,0.0,0,1.7634173595836615,11520.351999999999,9427.0,9427.0,1824,[],0.0
2007-04-09 20:00:00+00:00,93.65,0.10023322133690087,1.088535199999995,0.04058544665628452,1734.4280721503335,0.005290819957432773,0.06406894563443193,0.0,11520.351999999999,9365.0,9365.0,0.0,0.4484003908576691,9365.0,74.36903000000002,9365.0,1,-0.1739099947050076,0.5603121335831871,0.4484003908576691,[],2007-04-09 20:00:00+00:00,2007-04,2007-04-09 13:31:00+00:00,-103.0,20885.352,"[{'amount': 100L, 'last_sale_price': 93.65, 'cost_basis': 9.941, 'sid': Equity(8 [AAPL])}]",-0.004907483922510947,1.064613046065573,0.0,88.29849999999999,0.0,0,1.7510251878875118,11520.351999999999,9468.0,9468.0,1825,[],0.0
2007-04-10 20:00:00+00:00,94.25,0.10020988764485189,1.0945351999999953,0.04058544665628333,1741.58264412946,0.005289379805512331,0.06439623590610097,0.0,11520.351999999999,9425.0,9425.0,0.0,0.4499805016406504,9425.0,74.44309666666669,9425.0,1,-0.1739099947050076,0.5603121335831871,0.4499805016406504,[],2007-04-10 20:00:00+00:00,2007-04,2007-04-10 13:31:00+00:00,60.0,20945.352,"[{'amount': 100L, 'last_sale_price': 94.25, 'cost_basis': 9.941, 'sid': Equity(8 [AAPL])}]",0.0028728268501292398,1.0682341592775402,0.0,88.40979999999998,0.0,0,1.7570531957062494,11520.351999999999,9365.0,9365.0,1826,[],0.0
2007-04-11 20:00:00+00:00,92.59,0.10023043162941844,1.0779351999999953,0.04058544665628509,1748.766711943664,0.005287940828908898,0.06328005958023779,0.0,11520.351999999999,9259.0,9259.0,0.0,0.44558656112086653,9259.0,74.50173000000002,9259.0,1,-0.1739099947050076,0.5603121335831871,0.44558656112086653,[],2007-04-11 20:00:00+00:00,2007-04,2007-04-11 13:31:00+00:00,-166.0,20779.352,"[{'amount': 100L, 'last_sale_price': 92.59, 'cost_basis': 9.941, 'sid': Equity(8 [AAPL])}]",-0.007925386023591274,1.0565241977180106,0.0,88.49219999999997,0.0,0,1.7365979368950069,11520.351999999999,9425.0,9425.0,1827,[],0.0
2007-04-12 20:00:00+00:00,92.19,0.10020678082572587,1.0739351999999953,0.040585446656283594,1755.9803971941099,0.005286503026024791,0.06296658236961668,0.0,11520.351999999999,9219.0,9219.0,0.0,0.44451726360592175,9219.0,74.55733000000002,9219.0,1,-0.1739099947050076,0.5603121335831871,0.44451726360592175,[],2007-04-12 20:00:00+00:00,2007-04,2007-04-12 13:31:00+00:00,-40.0,20739.352,"[{'amount': 100L, 'last_sale_price': 92.19, 'cost_basis': 9.941, 'sid': Equity(8 [AAPL])}]",-0.0019249878437017642,1.0535472277259343,0.0,88.56409999999998,0.0,0,1.7316508377745237,11520.351999999999,9259.0,9259.0,1828,[],0.0
2007-04-13 20:00:00+00:00,90.24,0.10024567799807352,1.0544351999999955,0.04058544665628504,1763.2238219832825,0.005285066395265368,0.06165524406002307,0.0,11520.351999999999,9024.0,9024.0,0.0,0.43924481044717306,9024.0,74.60673000000004,9024.0,1,-0.1739099947050076,0.5603121335831871,0.43924481044717306,[],2007-04-13 20:00:00+00:00,2007-04,2007-04-13 13:31:00+00:00,-195.0,20544.352,"[{'amount': 100L, 'last_sale_price': 90.24, 'cost_basis': 9.941, 'sid': Equity(8 [AAPL])}]",-0.009402415273148335,1.0396397133087931,0.0,88.62599999999996,0.0,0,1.7071263068082252,11520.351999999999,9219.0,9219.0,1829,[],0.0
2007-04-16 20:00:00+00:00,91.43,0.10023814426483714,1.0663351999999953,0.040585446656288875,1770.4971089170529,0.005283630935039017,0.062372671472409665,0.0,11520.351999999999,9143.0,9143.0,0.0,0.4424741929576576,9143.0,74.67116333333337,9143.0,1,-0.1739099947050076,0.5603121335831871,0.4424741929576576,[],2007-04-16 20:00:00+00:00,2007-04,2007-04-16 13:31:00+00:00,119.0,20663.352,"[{'amount': 100L, 'last_sale_price': 91.43, 'cost_basis': 9.941, 'sid': Equity(8 [AAPL])}]",0.005792346237058155,1.0471070946368626,0.0,88.68419999999998,0.0,0,1.7197287379519681,11520.351999999999,9024.0,9024.0,1830,[],0.0
2007-04-17 20:00:00+00:00,90.35000000000001,0.10023261878929944,1.0555351999999951,0.04058544665628561,1777.8003811067538,0.005282196643757148,0.061619936954738434,0.0,11520.351999999999,9035.0,9035.0,0.0,0.43954489322294266,9035.0,74.73284000000002,9035.0,1,-0.1739099947050076,0.5603121335831871,0.43954489322294266,[],2007-04-17 20:00:00+00:00,2007-04,2007-04-17 13:31:00+00:00,-108.0,20555.352,"[{'amount': 100L, 'last_sale_price': 90.35000000000001, 'cost_basis': 9.941, 'sid': Equity(8 [AAPL])}]",-0.005226644737988395,1.0394161876932715,0.0,88.72919999999998,0.0,0,1.7066082034211618,11520.351999999999,9143.0,9143.0,1831,[],0.0
2007-04-18 20:00:00+00:00,90.4,0.10020526392461082,1.0560351999999953,0.04058544665628297,1785.1337621712637,0.00528076351983419,0.061597034096963134,0.0,11520.351999999999,9040.0,9040.0,0.0,0.4396811883376316,9040.0,74.80984000000002,9040.0,1,-0.1739099947050076,0.5603121335831871,0.4396811883376316,[],2007-04-18 20:00:00+00:00,2007-04,2007-04-18 13:31:00+00:00,5.0,20560.352,"[{'amount': 100L, 'last_sale_price': 90.4, 'cost_basis': 9.941, 'sid': Equity(8 [AAPL])}]",0.00024324565203270865,1.039466324503012,0.0,88.76849999999999,0.0,0,1.706690606630681,11520.351999999999,9035.0,9035.0,1832,[],0.0
